month,origin,destination,origin_label,destination_label,origin_line_code,destination_line_code,origin_line,destination_line,flow_type,ridership,origin_rank,destination_rank,ridership_k
2026-04,AG07: Masjid Jamek,KJ16: Bank Rakyat Bangsar,Masjid Jamek,Bank Rakyat Bangsar,AG,KJ,Ampang,Kelana Jaya,Inter-line,3796,10,15,3.796
2026-04,AG07: Masjid Jamek,KJ17: Abdullah Hukum,Masjid Jamek,Abdullah Hukum,AG,KJ,Ampang,Kelana Jaya,Inter-line,4411,10,6,4.411
2026-04,AG07: Masjid Jamek,MR06: Bukit Bintang,Masjid Jamek,Bukit Bintang,AG,MR,Ampang,Monorail,Inter-line,1935,10,9,1.935
2026-04,KG09: Bandar Utama,AG07: Masjid Jamek,Bandar Utama,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,756,13,10,0.756
2026-04,KG09: Bandar Utama,KG15: Muzium Negara,Bandar Utama,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,14798,13,11,14.798
2026-04,KG09: Bandar Utama,KG18: Bukit Bintang,Bandar Utama,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,17201,13,1,17.201
2026-04,KG09: Bandar Utama,KG20: Tun Razak Exchange,Bandar Utama,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,9411,13,4,9.411
2026-04,KG09: Bandar Utama,KG21: Cochrane,Bandar Utama,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,3155,13,12,3.155
2026-04,KG09: Bandar Utama,KG22: Maluri,Bandar Utama,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,6573,13,5,6.573
2026-04,KG09: Bandar Utama,KJ03: Wangsa Maju,Bandar Utama,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2509,13,14,2.509
2026-04,KG09: Bandar Utama,KJ09: Ampang Park,Bandar Utama,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,596,13,7,0.596
2026-04,KG09: Bandar Utama,KJ10: KLCC,Bandar Utama,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3690,13,2,3.69
2026-04,KG09: Bandar Utama,KJ14: Pasar Seni,Bandar Utama,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,5506,13,8,5.506
2026-04,KG09: Bandar Utama,KJ15: KL Sentral,Bandar Utama,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,488,13,3,0.488
2026-04,KG09: Bandar Utama,KJ16: Bank Rakyat Bangsar,Bandar Utama,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,944,13,15,0.944
2026-04,KG09: Bandar Utama,KJ17: Abdullah Hukum,Bandar Utama,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2142,13,6,2.142
2026-04,KG09: Bandar Utama,MR06: Bukit Bintang,Bandar Utama,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,5,13,9,0.005
2026-04,KG15: Muzium Negara,AG07: Masjid Jamek,Muzium Negara,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,223,11,10,0.223
2026-04,KG15: Muzium Negara,KG09: Bandar Utama,Muzium Negara,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,18007,11,13,18.007
2026-04,KG15: Muzium Negara,KG18: Bukit Bintang,Muzium Negara,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,23838,11,1,23.838
2026-04,KG15: Muzium Negara,KG20: Tun Razak Exchange,Muzium Negara,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,19159,11,4,19.159
2026-04,KG15: Muzium Negara,KG21: Cochrane,Muzium Negara,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,11989,11,12,11.989
2026-04,KG15: Muzium Negara,KG22: Maluri,Muzium Negara,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,22369,11,5,22.369
2026-04,KG15: Muzium Negara,KJ03: Wangsa Maju,Muzium Negara,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,184,11,14,0.184
2026-04,KG15: Muzium Negara,KJ09: Ampang Park,Muzium Negara,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,126,11,7,0.126
2026-04,KG15: Muzium Negara,KJ10: KLCC,Muzium Negara,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,822,11,2,0.822
2026-04,KG15: Muzium Negara,KJ14: Pasar Seni,Muzium Negara,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,4441,11,8,4.441
2026-04,KG15: Muzium Negara,KJ15: KL Sentral,Muzium Negara,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,118,11,3,0.118
2026-04,KG15: Muzium Negara,KJ16: Bank Rakyat Bangsar,Muzium Negara,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,110,11,15,0.11
2026-04,KG15: Muzium Negara,KJ17: Abdullah Hukum,Muzium Negara,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,124,11,6,0.124
2026-04,KG15: Muzium Negara,MR06: Bukit Bintang,Muzium Negara,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,15,11,9,0.015
2026-04,KG18: Bukit Bintang,AG07: Masjid Jamek,Bukit Bintang,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,4253,1,10,4.253
2026-04,KG18: Bukit Bintang,KG09: Bandar Utama,Bukit Bintang,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,19132,1,13,19.132
2026-04,KG18: Bukit Bintang,KG15: Muzium Negara,Bukit Bintang,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,21700,1,11,21.7
2026-04,KG18: Bukit Bintang,KG20: Tun Razak Exchange,Bukit Bintang,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,52409,1,4,52.409
2026-04,KG18: Bukit Bintang,KG21: Cochrane,Bukit Bintang,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,40319,1,12,40.319
2026-04,KG18: Bukit Bintang,KG22: Maluri,Bukit Bintang,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,58680,1,5,58.68
2026-04,KG18: Bukit Bintang,KJ03: Wangsa Maju,Bukit Bintang,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,6034,1,14,6.034
2026-04,KG18: Bukit Bintang,KJ09: Ampang Park,Bukit Bintang,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,584,1,7,0.584
2026-04,KG18: Bukit Bintang,KJ10: KLCC,Bukit Bintang,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,6708,1,2,6.708
2026-04,KG18: Bukit Bintang,KJ14: Pasar Seni,Bukit Bintang,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,32971,1,8,32.971
2026-04,KG18: Bukit Bintang,KJ15: KL Sentral,Bukit Bintang,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3964,1,3,3.964
2026-04,KG18: Bukit Bintang,KJ16: Bank Rakyat Bangsar,Bukit Bintang,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,5558,1,15,5.558
2026-04,KG18: Bukit Bintang,KJ17: Abdullah Hukum,Bukit Bintang,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,7046,1,6,7.046
2026-04,KG18: Bukit Bintang,MR06: Bukit Bintang,Bukit Bintang,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,34,1,9,0.034
2026-04,KG20: Tun Razak Exchange,AG07: Masjid Jamek,Tun Razak Exchange,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,1604,4,10,1.604
2026-04,KG20: Tun Razak Exchange,KG09: Bandar Utama,Tun Razak Exchange,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,10374,4,13,10.374
2026-04,KG20: Tun Razak Exchange,KG15: Muzium Negara,Tun Razak Exchange,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,15650,4,11,15.65
2026-04,KG20: Tun Razak Exchange,KG18: Bukit Bintang,Tun Razak Exchange,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,56238,4,1,56.238
2026-04,KG20: Tun Razak Exchange,KG21: Cochrane,Tun Razak Exchange,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,37838,4,12,37.838
2026-04,KG20: Tun Razak Exchange,KG22: Maluri,Tun Razak Exchange,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,38207,4,5,38.207
2026-04,KG20: Tun Razak Exchange,KJ03: Wangsa Maju,Tun Razak Exchange,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1167,4,14,1.167
2026-04,KG20: Tun Razak Exchange,KJ09: Ampang Park,Tun Razak Exchange,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,49,4,7,0.049
2026-04,KG20: Tun Razak Exchange,KJ10: KLCC,Tun Razak Exchange,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1697,4,2,1.697
2026-04,KG20: Tun Razak Exchange,KJ14: Pasar Seni,Tun Razak Exchange,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,12039,4,8,12.039
2026-04,KG20: Tun Razak Exchange,KJ15: KL Sentral,Tun Razak Exchange,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2402,4,3,2.402
2026-04,KG20: Tun Razak Exchange,KJ16: Bank Rakyat Bangsar,Tun Razak Exchange,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2492,4,15,2.492
2026-04,KG20: Tun Razak Exchange,KJ17: Abdullah Hukum,Tun Razak Exchange,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3499,4,6,3.499
2026-04,KG20: Tun Razak Exchange,MR06: Bukit Bintang,Tun Razak Exchange,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,43,4,9,0.043
2026-04,KG21: Cochrane,AG07: Masjid Jamek,Cochrane,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,1131,12,10,1.131
2026-04,KG21: Cochrane,KG09: Bandar Utama,Cochrane,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,3070,12,13,3.07
2026-04,KG21: Cochrane,KG15: Muzium Negara,Cochrane,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,8427,12,11,8.427
2026-04,KG21: Cochrane,KG18: Bukit Bintang,Cochrane,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,36978,12,1,36.978
2026-04,KG21: Cochrane,KG20: Tun Razak Exchange,Cochrane,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,35082,12,4,35.082
2026-04,KG21: Cochrane,KG22: Maluri,Cochrane,Maluri,KG,KG,MRT Kajang,MRT Kajang,Same line,20011,12,5,20.011
2026-04,KG21: Cochrane,KJ03: Wangsa Maju,Cochrane,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1523,12,14,1.523
2026-04,KG21: Cochrane,KJ09: Ampang Park,Cochrane,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,104,12,7,0.104
2026-04,KG21: Cochrane,KJ10: KLCC,Cochrane,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2127,12,2,2.127
2026-04,KG21: Cochrane,KJ14: Pasar Seni,Cochrane,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,8063,12,8,8.063
2026-04,KG21: Cochrane,KJ15: KL Sentral,Cochrane,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1345,12,3,1.345
2026-04,KG21: Cochrane,KJ16: Bank Rakyat Bangsar,Cochrane,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1385,12,15,1.385
2026-04,KG21: Cochrane,KJ17: Abdullah Hukum,Cochrane,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,2544,12,6,2.544
2026-04,KG21: Cochrane,MR06: Bukit Bintang,Cochrane,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,14,12,9,0.014
2026-04,KG22: Maluri,AG07: Masjid Jamek,Maluri,Masjid Jamek,KG,AG,MRT Kajang,Ampang,Inter-line,3023,5,10,3.023
2026-04,KG22: Maluri,KG09: Bandar Utama,Maluri,Bandar Utama,KG,KG,MRT Kajang,MRT Kajang,Same line,6661,5,13,6.661
2026-04,KG22: Maluri,KG15: Muzium Negara,Maluri,Muzium Negara,KG,KG,MRT Kajang,MRT Kajang,Same line,21924,5,11,21.924
2026-04,KG22: Maluri,KG18: Bukit Bintang,Maluri,Bukit Bintang,KG,KG,MRT Kajang,MRT Kajang,Same line,58775,5,1,58.775
2026-04,KG22: Maluri,KG20: Tun Razak Exchange,Maluri,Tun Razak Exchange,KG,KG,MRT Kajang,MRT Kajang,Same line,37533,5,4,37.533
2026-04,KG22: Maluri,KG21: Cochrane,Maluri,Cochrane,KG,KG,MRT Kajang,MRT Kajang,Same line,18582,5,12,18.582
2026-04,KG22: Maluri,KJ03: Wangsa Maju,Maluri,Wangsa Maju,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1642,5,14,1.642
2026-04,KG22: Maluri,KJ09: Ampang Park,Maluri,Ampang Park,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,118,5,7,0.118
2026-04,KG22: Maluri,KJ10: KLCC,Maluri,KLCC,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3141,5,2,3.141
2026-04,KG22: Maluri,KJ14: Pasar Seni,Maluri,Pasar Seni,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,6249,5,8,6.249
2026-04,KG22: Maluri,KJ15: KL Sentral,Maluri,KL Sentral,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,1705,5,3,1.705
2026-04,KG22: Maluri,KJ16: Bank Rakyat Bangsar,Maluri,Bank Rakyat Bangsar,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,3861,5,15,3.861
2026-04,KG22: Maluri,KJ17: Abdullah Hukum,Maluri,Abdullah Hukum,KG,KJ,MRT Kajang,Kelana Jaya,Inter-line,6978,5,6,6.978
2026-04,KG22: Maluri,MR06: Bukit Bintang,Maluri,Bukit Bintang,KG,MR,MRT Kajang,Monorail,Inter-line,56,5,9,0.056
2026-04,KJ03: Wangsa Maju,AG07: Masjid Jamek,Wangsa Maju,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,3703,14,10,3.703
2026-04,KJ03: Wangsa Maju,KG09: Bandar Utama,Wangsa Maju,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2584,14,13,2.584
2026-04,KJ03: Wangsa Maju,KG15: Muzium Negara,Wangsa Maju,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,267,14,11,0.267
2026-04,KJ03: Wangsa Maju,KG18: Bukit Bintang,Wangsa Maju,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,5124,14,1,5.124
2026-04,KJ03: Wangsa Maju,KG20: Tun Razak Exchange,Wangsa Maju,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1038,14,4,1.038
2026-04,KJ03: Wangsa Maju,KG21: Cochrane,Wangsa Maju,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1392,14,12,1.392
2026-04,KJ03: Wangsa Maju,KG22: Maluri,Wangsa Maju,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1698,14,5,1.698
2026-04,KJ03: Wangsa Maju,KJ09: Ampang Park,Wangsa Maju,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,53728,14,7,53.728
2026-04,KJ03: Wangsa Maju,KJ10: KLCC,Wangsa Maju,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,33090,14,2,33.09
2026-04,KJ03: Wangsa Maju,KJ14: Pasar Seni,Wangsa Maju,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,7665,14,8,7.665
2026-04,KJ03: Wangsa Maju,KJ15: KL Sentral,Wangsa Maju,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,18645,14,3,18.645
2026-04,KJ03: Wangsa Maju,KJ16: Bank Rakyat Bangsar,Wangsa Maju,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,4832,14,15,4.832
2026-04,KJ03: Wangsa Maju,KJ17: Abdullah Hukum,Wangsa Maju,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,13651,14,6,13.651
2026-04,KJ03: Wangsa Maju,MR06: Bukit Bintang,Wangsa Maju,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,20,14,9,0.02
2026-04,KJ09: Ampang Park,AG07: Masjid Jamek,Ampang Park,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,3603,7,10,3.603
2026-04,KJ09: Ampang Park,KG09: Bandar Utama,Ampang Park,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,756,7,13,0.756
2026-04,KJ09: Ampang Park,KG15: Muzium Negara,Ampang Park,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,79,7,11,0.079
2026-04,KJ09: Ampang Park,KG18: Bukit Bintang,Ampang Park,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,655,7,1,0.655
2026-04,KJ09: Ampang Park,KG20: Tun Razak Exchange,Ampang Park,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,110,7,4,0.11
2026-04,KJ09: Ampang Park,KG21: Cochrane,Ampang Park,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,156,7,12,0.156
2026-04,KJ09: Ampang Park,KG22: Maluri,Ampang Park,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,215,7,5,0.215
2026-04,KJ09: Ampang Park,KJ03: Wangsa Maju,Ampang Park,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,60630,7,14,60.63
2026-04,KJ09: Ampang Park,KJ10: KLCC,Ampang Park,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,65019,7,2,65.019
2026-04,KJ09: Ampang Park,KJ14: Pasar Seni,Ampang Park,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,7343,7,8,7.343
2026-04,KJ09: Ampang Park,KJ15: KL Sentral,Ampang Park,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,18513,7,3,18.513
2026-04,KJ09: Ampang Park,KJ16: Bank Rakyat Bangsar,Ampang Park,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,9090,7,15,9.09
2026-04,KJ09: Ampang Park,KJ17: Abdullah Hukum,Ampang Park,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,18073,7,6,18.073
2026-04,KJ09: Ampang Park,MR06: Bukit Bintang,Ampang Park,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,8,7,9,0.008
2026-04,KJ10: KLCC,AG07: Masjid Jamek,KLCC,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,13476,2,10,13.476
2026-04,KJ10: KLCC,KG09: Bandar Utama,KLCC,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,4349,2,13,4.349
2026-04,KJ10: KLCC,KG15: Muzium Negara,KLCC,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,419,2,11,0.419
2026-04,KJ10: KLCC,KG18: Bukit Bintang,KLCC,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,7153,2,1,7.153
2026-04,KJ10: KLCC,KG20: Tun Razak Exchange,KLCC,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2014,2,4,2.014
2026-04,KJ10: KLCC,KG21: Cochrane,KLCC,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2788,2,12,2.788
2026-04,KJ10: KLCC,KG22: Maluri,KLCC,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3754,2,5,3.754
2026-04,KJ10: KLCC,KJ03: Wangsa Maju,KLCC,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,36735,2,14,36.735
2026-04,KJ10: KLCC,KJ09: Ampang Park,KLCC,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,75718,2,7,75.718
2026-04,KJ10: KLCC,KJ14: Pasar Seni,KLCC,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,25236,2,8,25.236
2026-04,KJ10: KLCC,KJ15: KL Sentral,KLCC,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,46064,2,3,46.064
2026-04,KJ10: KLCC,KJ16: Bank Rakyat Bangsar,KLCC,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,10898,2,15,10.898
2026-04,KJ10: KLCC,KJ17: Abdullah Hukum,KLCC,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,11542,2,6,11.542
2026-04,KJ10: KLCC,MR06: Bukit Bintang,KLCC,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,222,2,9,0.222
2026-04,KJ14: Pasar Seni,AG07: Masjid Jamek,Pasar Seni,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,5510,8,10,5.51
2026-04,KJ14: Pasar Seni,KG09: Bandar Utama,Pasar Seni,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,6026,8,13,6.026
2026-04,KJ14: Pasar Seni,KG15: Muzium Negara,Pasar Seni,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2870,8,11,2.87
2026-04,KJ14: Pasar Seni,KG18: Bukit Bintang,Pasar Seni,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,31054,8,1,31.054
2026-04,KJ14: Pasar Seni,KG20: Tun Razak Exchange,Pasar Seni,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,12914,8,4,12.914
2026-04,KJ14: Pasar Seni,KG21: Cochrane,Pasar Seni,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,8728,8,12,8.728
2026-04,KJ14: Pasar Seni,KG22: Maluri,Pasar Seni,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,5617,8,5,5.617
2026-04,KJ14: Pasar Seni,KJ03: Wangsa Maju,Pasar Seni,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,6743,8,14,6.743
2026-04,KJ14: Pasar Seni,KJ09: Ampang Park,Pasar Seni,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,6377,8,7,6.377
2026-04,KJ14: Pasar Seni,KJ10: KLCC,Pasar Seni,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,23134,8,2,23.134
2026-04,KJ14: Pasar Seni,KJ15: KL Sentral,Pasar Seni,KL Sentral,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,33441,8,3,33.441
2026-04,KJ14: Pasar Seni,KJ16: Bank Rakyat Bangsar,Pasar Seni,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,9736,8,15,9.736
2026-04,KJ14: Pasar Seni,KJ17: Abdullah Hukum,Pasar Seni,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,7768,8,6,7.768
2026-04,KJ14: Pasar Seni,MR06: Bukit Bintang,Pasar Seni,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,61,8,9,0.061
2026-04,KJ15: KL Sentral,AG07: Masjid Jamek,KL Sentral,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,16802,3,10,16.802
2026-04,KJ15: KL Sentral,KG09: Bandar Utama,KL Sentral,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,585,3,13,0.585
2026-04,KJ15: KL Sentral,KG15: Muzium Negara,KL Sentral,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,141,3,11,0.141
2026-04,KJ15: KL Sentral,KG18: Bukit Bintang,KL Sentral,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,3294,3,1,3.294
2026-04,KJ15: KL Sentral,KG20: Tun Razak Exchange,KL Sentral,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2058,3,4,2.058
2026-04,KJ15: KL Sentral,KG21: Cochrane,KL Sentral,Cochrane,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1400,3,12,1.4
2026-04,KJ15: KL Sentral,KG22: Maluri,KL Sentral,Maluri,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1976,3,5,1.976
2026-04,KJ15: KL Sentral,KJ03: Wangsa Maju,KL Sentral,Wangsa Maju,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,21118,3,14,21.118
2026-04,KJ15: KL Sentral,KJ09: Ampang Park,KL Sentral,Ampang Park,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,18467,3,7,18.467
2026-04,KJ15: KL Sentral,KJ10: KLCC,KL Sentral,KLCC,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,49400,3,2,49.4
2026-04,KJ15: KL Sentral,KJ14: Pasar Seni,KL Sentral,Pasar Seni,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,33607,3,8,33.607
2026-04,KJ15: KL Sentral,KJ16: Bank Rakyat Bangsar,KL Sentral,Bank Rakyat Bangsar,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,50108,3,15,50.108
2026-04,KJ15: KL Sentral,KJ17: Abdullah Hukum,KL Sentral,Abdullah Hukum,KJ,KJ,Kelana Jaya,Kelana Jaya,Same line,43761,3,6,43.761
2026-04,KJ15: KL Sentral,MR06: Bukit Bintang,KL Sentral,Bukit Bintang,KJ,MR,Kelana Jaya,Monorail,Inter-line,38,3,9,0.038
2026-04,KJ16: Bank Rakyat Bangsar,AG07: Masjid Jamek,Bank Rakyat Bangsar,Masjid Jamek,KJ,AG,Kelana Jaya,Ampang,Inter-line,3439,15,10,3.439
2026-04,KJ16: Bank Rakyat Bangsar,KG09: Bandar Utama,Bank Rakyat Bangsar,Bandar Utama,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,1353,15,13,1.353
2026-04,KJ16: Bank Rakyat Bangsar,KG15: Muzium Negara,Bank Rakyat Bangsar,Muzium Negara,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,96,15,11,0.096
2026-04,KJ16: Bank Rakyat Bangsar,KG18: Bukit Bintang,Bank Rakyat Bangsar,Bukit Bintang,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,5579,15,1,5.579
2026-04,KJ16: Bank Rakyat Bangsar,KG20: Tun Razak Exchange,Bank Rakyat Bangsar,Tun Razak Exchange,KJ,KG,Kelana Jaya,MRT Kajang,Inter-line,2873,15,4,2.873
