origin,destination,od_pair,fare_rm,time_min,route,transfer_count,transfer_group,fare_label,time_label
Ara Damansara,Maluri (SBK),Ara Damansara → Maluri (SBK),4.4,41.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Maluri (SBK)],1,1+ transfer,RM 4.40,41 min
Ara Damansara,Taman Pertama,Ara Damansara → Taman Pertama,4.8,45.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Pertama],1,1+ transfer,RM 4.80,45 min
Ara Damansara,Taman Midah,Ara Damansara → Taman Midah,5.0,47.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Midah],1,1+ transfer,RM 5.00,47 min
Ara Damansara,Taman Mutiara,Ara Damansara → Taman Mutiara,5.0,49.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Mutiara],1,1+ transfer,RM 5.00,49 min
Ara Damansara,Taman Connaught,Ara Damansara → Taman Connaught,5.3,52.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Connaught],1,1+ transfer,RM 5.30,52 min
Ara Damansara,Taman Suntex,Ara Damansara → Taman Suntex,5.7,54.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Suntex],1,1+ transfer,RM 5.70,54 min
Ara Damansara,Sri Raya,Ara Damansara → Sri Raya,5.5,57.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sri Raya],1,1+ transfer,RM 5.50,57 min
Ara Damansara,Bandar Tun Hussein Onn,Ara Damansara → Bandar Tun Hussein Onn,5.8,59.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Tun Hussein Onn],1,1+ transfer,RM 5.80,59 min
Ara Damansara,Batu 11 Cheras,Ara Damansara → Batu 11 Cheras,5.9,61.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Batu 11 Cheras],1,1+ transfer,RM 5.90,61 min
Ara Damansara,Bukit Dukung,Ara Damansara → Bukit Dukung,5.6,64.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Dukung],1,1+ transfer,RM 5.60,64 min
Ara Damansara,Sungai Jernih,Ara Damansara → Sungai Jernih,6.0,68.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Jernih],1,1+ transfer,RM 6.00,68 min
Ara Damansara,Stadium Kajang,Ara Damansara → Stadium Kajang,6.1,69.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Stadium Kajang],1,1+ transfer,RM 6.10,69 min
Ara Damansara,Kajang,Ara Damansara → Kajang,5.5,72.0,KJL[Ara Damansara > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kajang],1,1+ transfer,RM 5.50,72 min
Glenmarie,Subang Jaya,Glenmarie → Subang Jaya,1.3,1.0,KJL[Glenmarie > Subang Jaya],0,Direct journey,RM 1.30,1 min
Glenmarie,SS 15,Glenmarie → SS 15,1.6,5.0,KJL[Glenmarie > SS 15],0,Direct journey,RM 1.60,5 min
Glenmarie,SS 18,Glenmarie → SS 18,1.8,7.0,KJL[Glenmarie > SS 18],0,Direct journey,RM 1.80,7 min
Glenmarie,USJ 7 (KJL),Glenmarie → USJ 7 (KJL),2.2,10.0,KJL[Glenmarie > USJ 7 (KJL)],0,Direct journey,RM 2.20,10 min
Glenmarie,Taipan,Glenmarie → Taipan,2.4,11.0,KJL[Glenmarie > Taipan],0,Direct journey,RM 2.40,11 min
Glenmarie,Wawasan,Glenmarie → Wawasan,2.7,14.0,KJL[Glenmarie > Wawasan],0,Direct journey,RM 2.70,14 min
Glenmarie,USJ 21,Glenmarie → USJ 21,2.6,16.0,KJL[Glenmarie > USJ 21],0,Direct journey,RM 2.60,16 min
Glenmarie,Alam Megah,Glenmarie → Alam Megah,3.0,19.0,KJL[Glenmarie > Alam Megah],0,Direct journey,RM 3.00,19 min
Glenmarie,Subang Alam,Glenmarie → Subang Alam,3.3,22.0,KJL[Glenmarie > Subang Alam],0,Direct journey,RM 3.30,22 min
Glenmarie,Putra Heights (KJL),Glenmarie → Putra Heights (KJL),3.1,26.0,KJL[Glenmarie > Putra Heights (KJL)],0,Direct journey,RM 3.10,26 min
Glenmarie,Sungai Buloh,Glenmarie → Sungai Buloh,5.7,70.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Buloh],1,1+ transfer,RM 5.70,70 min
Glenmarie,Kampung Selamat,Glenmarie → Kampung Selamat,6.3,68.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kampung Selamat],1,1+ transfer,RM 6.30,68 min
Glenmarie,Kwasa Damansara,Glenmarie → Kwasa Damansara,6.0,66.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Damansara],1,1+ transfer,RM 6.00,66 min
Glenmarie,Kwasa Sentral,Glenmarie → Kwasa Sentral,5.8,63.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Sentral],1,1+ transfer,RM 5.80,63 min
Glenmarie,Kota Damansara,Glenmarie → Kota Damansara,6.0,60.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kota Damansara],1,1+ transfer,RM 6.00,60 min
Glenmarie,Surian,Glenmarie → Surian,5.8,57.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Surian],1,1+ transfer,RM 5.80,57 min
Glenmarie,Mutiara Damansara,Glenmarie → Mutiara Damansara,5.9,54.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Mutiara Damansara],1,1+ transfer,RM 5.90,54 min
Glenmarie,Bandar Utama,Glenmarie → Bandar Utama,5.6,52.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Utama],1,1+ transfer,RM 5.60,52 min
Glenmarie,TTDI,Glenmarie → TTDI,5.2,49.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > TTDI],1,1+ transfer,RM 5.20,49 min
Glenmarie,Phileo Damansara,Glenmarie → Phileo Damansara,5.3,46.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Phileo Damansara],1,1+ transfer,RM 5.30,46 min
Glenmarie,Pusat Bandar Damansara,Glenmarie → Pusat Bandar Damansara,4.7,42.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pusat Bandar Damansara],1,1+ transfer,RM 4.70,42 min
Glenmarie,Semantan,Glenmarie → Semantan,4.4,40.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Semantan],1,1+ transfer,RM 4.40,40 min
Glenmarie,Muzium Negara,Glenmarie → Muzium Negara,3.7,36.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Muzium Negara],1,1+ transfer,RM 3.70,36 min
Glenmarie,Pasar Seni (SBK),Glenmarie → Pasar Seni (SBK),3.4,34.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pasar Seni (SBK)],1,1+ transfer,RM 3.40,34 min
Glenmarie,Merdeka,Glenmarie → Merdeka,3.6,35.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Merdeka],1,1+ transfer,RM 3.60,35 min
Glenmarie,Bukit Bintang,Glenmarie → Bukit Bintang,3.9,38.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Bintang],1,1+ transfer,RM 3.90,38 min
Glenmarie,Tun Razak Exchange (TRX),Glenmarie → Tun Razak Exchange (TRX),4.3,40.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Tun Razak Exchange (TRX)],1,1+ transfer,RM 4.30,40 min
Glenmarie,Cochrane,Glenmarie → Cochrane,4.4,43.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Cochrane],1,1+ transfer,RM 4.40,43 min
Glenmarie,Maluri (SBK),Glenmarie → Maluri (SBK),4.6,44.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Maluri (SBK)],1,1+ transfer,RM 4.60,44 min
Glenmarie,Taman Pertama,Glenmarie → Taman Pertama,5.0,48.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Pertama],1,1+ transfer,RM 5.00,48 min
Glenmarie,Taman Midah,Glenmarie → Taman Midah,5.3,50.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Midah],1,1+ transfer,RM 5.30,50 min
Glenmarie,Taman Mutiara,Glenmarie → Taman Mutiara,5.2,52.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Mutiara],1,1+ transfer,RM 5.20,52 min
Glenmarie,Taman Connaught,Glenmarie → Taman Connaught,5.5,55.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Connaught],1,1+ transfer,RM 5.50,55 min
Glenmarie,Taman Suntex,Glenmarie → Taman Suntex,5.9,57.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Suntex],1,1+ transfer,RM 5.90,57 min
Glenmarie,Sri Raya,Glenmarie → Sri Raya,5.7,60.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sri Raya],1,1+ transfer,RM 5.70,60 min
Glenmarie,Bandar Tun Hussein Onn,Glenmarie → Bandar Tun Hussein Onn,6.0,62.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Tun Hussein Onn],1,1+ transfer,RM 6.00,62 min
Glenmarie,Batu 11 Cheras,Glenmarie → Batu 11 Cheras,6.1,64.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Batu 11 Cheras],1,1+ transfer,RM 6.10,64 min
Glenmarie,Bukit Dukung,Glenmarie → Bukit Dukung,5.8,67.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Dukung],1,1+ transfer,RM 5.80,67 min
Glenmarie,Sungai Jernih,Glenmarie → Sungai Jernih,6.2,71.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Jernih],1,1+ transfer,RM 6.20,71 min
Glenmarie,Stadium Kajang,Glenmarie → Stadium Kajang,6.3,72.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Stadium Kajang],1,1+ transfer,RM 6.30,72 min
Glenmarie,Kajang,Glenmarie → Kajang,5.7,75.0,KJL[Glenmarie > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kajang],1,1+ transfer,RM 5.70,75 min
Subang Jaya,SS 15,Subang Jaya → SS 15,1.2,4.0,KJL[Subang Jaya > SS 15],0,Direct journey,RM 1.20,4 min
Subang Jaya,SS 18,Subang Jaya → SS 18,1.4,6.0,KJL[Subang Jaya > SS 18],0,Direct journey,RM 1.40,6 min
Subang Jaya,USJ 7 (KJL),Subang Jaya → USJ 7 (KJL),1.8,9.0,KJL[Subang Jaya > USJ 7 (KJL)],0,Direct journey,RM 1.80,9 min
Subang Jaya,Taipan,Subang Jaya → Taipan,2.0,10.0,KJL[Subang Jaya > Taipan],0,Direct journey,RM 2.00,10 min
Subang Jaya,Wawasan,Subang Jaya → Wawasan,2.3,13.0,KJL[Subang Jaya > Wawasan],0,Direct journey,RM 2.30,13 min
Subang Jaya,USJ 21,Subang Jaya → USJ 21,2.6,15.0,KJL[Subang Jaya > USJ 21],0,Direct journey,RM 2.60,15 min
Subang Jaya,Alam Megah,Subang Jaya → Alam Megah,2.7,18.0,KJL[Subang Jaya > Alam Megah],0,Direct journey,RM 2.70,18 min
Subang Jaya,Subang Alam,Subang Jaya → Subang Alam,3.0,21.0,KJL[Subang Jaya > Subang Alam],0,Direct journey,RM 3.00,21 min
Subang Jaya,Putra Heights (KJL),Subang Jaya → Putra Heights (KJL),3.3,25.0,KJL[Subang Jaya > Putra Heights (KJL)],0,Direct journey,RM 3.30,25 min
Subang Jaya,Sungai Buloh,Subang Jaya → Sungai Buloh,5.9,71.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Buloh],1,1+ transfer,RM 5.90,71 min
Subang Jaya,Kampung Selamat,Subang Jaya → Kampung Selamat,6.6,69.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kampung Selamat],1,1+ transfer,RM 6.60,69 min
Subang Jaya,Kwasa Damansara,Subang Jaya → Kwasa Damansara,6.2,67.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Damansara],1,1+ transfer,RM 6.20,67 min
Subang Jaya,Kwasa Sentral,Subang Jaya → Kwasa Sentral,6.1,64.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Sentral],1,1+ transfer,RM 6.10,64 min
Subang Jaya,Kota Damansara,Subang Jaya → Kota Damansara,6.3,61.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kota Damansara],1,1+ transfer,RM 6.30,61 min
Subang Jaya,Surian,Subang Jaya → Surian,6.0,58.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Surian],1,1+ transfer,RM 6.00,58 min
Subang Jaya,Mutiara Damansara,Subang Jaya → Mutiara Damansara,6.1,55.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Mutiara Damansara],1,1+ transfer,RM 6.10,55 min
Subang Jaya,Bandar Utama,Subang Jaya → Bandar Utama,5.8,53.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Utama],1,1+ transfer,RM 5.80,53 min
Subang Jaya,TTDI,Subang Jaya → TTDI,5.5,50.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > TTDI],1,1+ transfer,RM 5.50,50 min
Subang Jaya,Phileo Damansara,Subang Jaya → Phileo Damansara,5.5,47.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Phileo Damansara],1,1+ transfer,RM 5.50,47 min
Subang Jaya,Pusat Bandar Damansara,Subang Jaya → Pusat Bandar Damansara,4.9,43.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pusat Bandar Damansara],1,1+ transfer,RM 4.90,43 min
Subang Jaya,Semantan,Subang Jaya → Semantan,4.7,41.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Semantan],1,1+ transfer,RM 4.70,41 min
Subang Jaya,Muzium Negara,Subang Jaya → Muzium Negara,4.0,37.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Muzium Negara],1,1+ transfer,RM 4.00,37 min
Subang Jaya,Pasar Seni (SBK),Subang Jaya → Pasar Seni (SBK),3.7,35.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pasar Seni (SBK)],1,1+ transfer,RM 3.70,35 min
Subang Jaya,Merdeka,Subang Jaya → Merdeka,3.8,36.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Merdeka],1,1+ transfer,RM 3.80,36 min
Subang Jaya,Bukit Bintang,Subang Jaya → Bukit Bintang,4.1,39.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Bintang],1,1+ transfer,RM 4.10,39 min
Subang Jaya,Tun Razak Exchange (TRX),Subang Jaya → Tun Razak Exchange (TRX),4.5,41.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Tun Razak Exchange (TRX)],1,1+ transfer,RM 4.50,41 min
Subang Jaya,Cochrane,Subang Jaya → Cochrane,4.7,44.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Cochrane],1,1+ transfer,RM 4.70,44 min
Subang Jaya,Maluri (SBK),Subang Jaya → Maluri (SBK),4.9,45.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Maluri (SBK)],1,1+ transfer,RM 4.90,45 min
Subang Jaya,Taman Pertama,Subang Jaya → Taman Pertama,5.3,49.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Pertama],1,1+ transfer,RM 5.30,49 min
Subang Jaya,Taman Midah,Subang Jaya → Taman Midah,5.5,51.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Midah],1,1+ transfer,RM 5.50,51 min
Subang Jaya,Taman Mutiara,Subang Jaya → Taman Mutiara,5.5,53.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Mutiara],1,1+ transfer,RM 5.50,53 min
Subang Jaya,Taman Connaught,Subang Jaya → Taman Connaught,5.8,56.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Connaught],1,1+ transfer,RM 5.80,56 min
Subang Jaya,Taman Suntex,Subang Jaya → Taman Suntex,6.2,58.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Suntex],1,1+ transfer,RM 6.20,58 min
Subang Jaya,Sri Raya,Subang Jaya → Sri Raya,6.0,61.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sri Raya],1,1+ transfer,RM 6.00,61 min
Subang Jaya,Bandar Tun Hussein Onn,Subang Jaya → Bandar Tun Hussein Onn,6.2,63.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Tun Hussein Onn],1,1+ transfer,RM 6.20,63 min
Subang Jaya,Batu 11 Cheras,Subang Jaya → Batu 11 Cheras,6.3,65.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Batu 11 Cheras],1,1+ transfer,RM 6.30,65 min
Subang Jaya,Bukit Dukung,Subang Jaya → Bukit Dukung,6.0,68.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Dukung],1,1+ transfer,RM 6.00,68 min
Subang Jaya,Sungai Jernih,Subang Jaya → Sungai Jernih,6.4,72.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Jernih],1,1+ transfer,RM 6.40,72 min
Subang Jaya,Stadium Kajang,Subang Jaya → Stadium Kajang,6.5,73.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Stadium Kajang],1,1+ transfer,RM 6.50,73 min
Subang Jaya,Kajang,Subang Jaya → Kajang,5.9,76.0,KJL[Subang Jaya > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kajang],1,1+ transfer,RM 5.90,76 min
SS 15,SS 18,SS 15 → SS 18,1.1,2.0,KJL[SS 15 > SS 18],0,Direct journey,RM 1.10,2 min
SS 15,USJ 7 (KJL),SS 15 → USJ 7 (KJL),1.6,5.0,KJL[SS 15 > USJ 7 (KJL)],0,Direct journey,RM 1.60,5 min
SS 15,Taipan,SS 15 → Taipan,1.8,6.0,KJL[SS 15 > Taipan],0,Direct journey,RM 1.80,6 min
SS 15,Wawasan,SS 15 → Wawasan,2.0,9.0,KJL[SS 15 > Wawasan],0,Direct journey,RM 2.00,9 min
SS 15,USJ 21,SS 15 → USJ 21,2.3,11.0,KJL[SS 15 > USJ 21],0,Direct journey,RM 2.30,11 min
SS 15,Alam Megah,SS 15 → Alam Megah,2.7,14.0,KJL[SS 15 > Alam Megah],0,Direct journey,RM 2.70,14 min
SS 15,Subang Alam,SS 15 → Subang Alam,2.7,17.0,KJL[SS 15 > Subang Alam],0,Direct journey,RM 2.70,17 min
SS 15,Putra Heights (KJL),SS 15 → Putra Heights (KJL),3.0,21.0,KJL[SS 15 > Putra Heights (KJL)],0,Direct journey,RM 3.00,21 min
SS 15,Sungai Buloh,SS 15 → Sungai Buloh,5.6,75.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Buloh],1,1+ transfer,RM 5.60,75 min
SS 15,Kampung Selamat,SS 15 → Kampung Selamat,6.2,73.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kampung Selamat],1,1+ transfer,RM 6.20,73 min
SS 15,Kwasa Damansara,SS 15 → Kwasa Damansara,5.8,71.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Damansara],1,1+ transfer,RM 5.80,71 min
SS 15,Kwasa Sentral,SS 15 → Kwasa Sentral,5.7,68.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kwasa Sentral],1,1+ transfer,RM 5.70,68 min
SS 15,Kota Damansara,SS 15 → Kota Damansara,5.9,65.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kota Damansara],1,1+ transfer,RM 5.90,65 min
SS 15,Surian,SS 15 → Surian,5.6,62.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Surian],1,1+ transfer,RM 5.60,62 min
SS 15,Mutiara Damansara,SS 15 → Mutiara Damansara,5.7,59.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Mutiara Damansara],1,1+ transfer,RM 5.70,59 min
SS 15,Bandar Utama,SS 15 → Bandar Utama,5.4,57.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Utama],1,1+ transfer,RM 5.40,57 min
SS 15,TTDI,SS 15 → TTDI,5.1,54.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > TTDI],1,1+ transfer,RM 5.10,54 min
SS 15,Phileo Damansara,SS 15 → Phileo Damansara,5.2,51.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Phileo Damansara],1,1+ transfer,RM 5.20,51 min
SS 15,Pusat Bandar Damansara,SS 15 → Pusat Bandar Damansara,4.5,47.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pusat Bandar Damansara],1,1+ transfer,RM 4.50,47 min
SS 15,Semantan,SS 15 → Semantan,4.3,45.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Semantan],1,1+ transfer,RM 4.30,45 min
SS 15,Muzium Negara,SS 15 → Muzium Negara,3.6,41.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Muzium Negara],1,1+ transfer,RM 3.60,41 min
SS 15,Pasar Seni (SBK),SS 15 → Pasar Seni (SBK),3.3,39.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Pasar Seni (SBK)],1,1+ transfer,RM 3.30,39 min
SS 15,Merdeka,SS 15 → Merdeka,3.5,40.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Merdeka],1,1+ transfer,RM 3.50,40 min
SS 15,Bukit Bintang,SS 15 → Bukit Bintang,3.8,43.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Bintang],1,1+ transfer,RM 3.80,43 min
SS 15,Tun Razak Exchange (TRX),SS 15 → Tun Razak Exchange (TRX),4.1,45.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Tun Razak Exchange (TRX)],1,1+ transfer,RM 4.10,45 min
SS 15,Cochrane,SS 15 → Cochrane,4.3,48.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Cochrane],1,1+ transfer,RM 4.30,48 min
SS 15,Maluri (SBK),SS 15 → Maluri (SBK),4.5,49.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Maluri (SBK)],1,1+ transfer,RM 4.50,49 min
SS 15,Taman Pertama,SS 15 → Taman Pertama,4.9,53.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Pertama],1,1+ transfer,RM 4.90,53 min
SS 15,Taman Midah,SS 15 → Taman Midah,5.1,55.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Midah],1,1+ transfer,RM 5.10,55 min
SS 15,Taman Mutiara,SS 15 → Taman Mutiara,5.1,57.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Mutiara],1,1+ transfer,RM 5.10,57 min
SS 15,Taman Connaught,SS 15 → Taman Connaught,5.5,60.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Connaught],1,1+ transfer,RM 5.50,60 min
SS 15,Taman Suntex,SS 15 → Taman Suntex,5.9,62.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Taman Suntex],1,1+ transfer,RM 5.90,62 min
SS 15,Sri Raya,SS 15 → Sri Raya,5.6,65.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sri Raya],1,1+ transfer,RM 5.60,65 min
SS 15,Bandar Tun Hussein Onn,SS 15 → Bandar Tun Hussein Onn,5.8,67.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bandar Tun Hussein Onn],1,1+ transfer,RM 5.80,67 min
SS 15,Batu 11 Cheras,SS 15 → Batu 11 Cheras,6.0,69.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Batu 11 Cheras],1,1+ transfer,RM 6.00,69 min
SS 15,Bukit Dukung,SS 15 → Bukit Dukung,5.6,72.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Bukit Dukung],1,1+ transfer,RM 5.60,72 min
SS 15,Sungai Jernih,SS 15 → Sungai Jernih,6.0,76.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Sungai Jernih],1,1+ transfer,RM 6.00,76 min
SS 15,Stadium Kajang,SS 15 → Stadium Kajang,6.1,77.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Stadium Kajang],1,1+ transfer,RM 6.10,77 min
SS 15,Kajang,SS 15 → Kajang,5.6,80.0,KJL[SS 15 > Pasar Seni (KJL)] >> SBK[Pasar Seni (SBK) > Kajang],1,1+ transfer,RM 5.60,80 min
SS 18,USJ 7 (KJL),SS 18 → USJ 7 (KJL),1.4,3.0,KJL[SS 18 > USJ 7 (KJL)],0,Direct journey,RM 1.40,3 min
SS 18,Taipan,SS 18 → Taipan,1.6,4.0,KJL[SS 18 > Taipan],0,Direct journey,RM 1.60,4 min
